encounter_key,gimmick_type,user_party_slot,required_item_key,unlock_expression,ai_activation_policy,runtime_feature_required,runtime_status,fallback_behavior,activation_test,design_reason
ENC_TOHOKU_REF_0219,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0219: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_01_059 (G1/M59 object:7 @(11,15))のTOHOKU_GENERAL_FISHER。SINGLEの対処順として、先発[コイキング＝弱枠]→中核[ウパー＝電気無効]→切り札[イシズマイ＝岩複合の紹介]の順で水圧と状態異常を軸にしつつ、草・電気一択にならない副次打点を置く。構成候補=コイキング・ウパー・イシズマイ。 高難度・多様性改訂では先発・中継・切り札の3機能を要求し、3体の既存枠"
ENC_TOHOKU_REF_0220,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0220: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_043 (G3/M43 object:0 @(9,11))のTOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER。SINGLEの対処順として、先発[キリンリキ＝両面]→中核[ブイゼル＝雨下火力]→切り札[チョンチー＝電気受け]の順で水圧と速度操作を軸にしつつ、草・電気一択にならない副次打点を置く。構成候補=キリンリキ・ウミディグダ・ブイゼル・チョンチー。 高難度・多様性改訂では先"
ENC_TOHOKU_REF_0221,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0221: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_043 (G3/M43 object:0 @(9,11))のTOHOKU_BATTLE_SEARCHER_REMATCH_SWIMMER。SINGLEの対処順として、先発[キリンリキ＝両面]→中核[ブイゼル＝雨下火力]→切り札[ナミイルカ＝先制水技]の順で水圧と速度操作を軸にしつつ、草・電気一択にならない副次打点を置く。構成候補=キリンリキ・ウミディグダ・ブイゼル・ナミイルカ。 高難度・多様性改訂では先"
ENC_TOHOKU_REF_0222,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; AI_FULL_SMART uses only disclosed battle state and normal switch/item logic.,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,This row is already the deterministic normal-battle path; no mechanic state is allocated.,"Expected-battle and legality cases verify no special activation, no locked item, and source-owned defeat/rematch cleanup.","Task01 selected NONE for this identity/map; tactical density comes from roles, fixed levels, legal items and AI rather than a special mechanic. VEGA_PHYSICAL_12_000 (G12/M0 object:0 @(9,20))のTOHOKU_GENERAL_MIXED。SINGLEの対処順として、先発[スターミー＝高速範囲攻撃・設置除去]→中核[ルカリオ＝切り札]→切り札[モトトカゲ＝対面操作]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=スターミー・デカヌチャン・ルカリオ・モトトカゲ。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0222固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0223,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_GIMMICK; AI uses only visible battle state and ordinary switching/setup logic,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,Not applicable; ordinary party is the sole branch,ASSERT no Mega/Z/Dynamax/Terastal request is emitted,"VEGA_PHYSICAL_06_002 (G6/M2 object:0 @(6,4))のTOHOKU_GENERAL_MIXED。SINGLEの対処順として、先発[スターミー＝高速範囲]→中核[ルカリオ＝切り札]→切り札[ガバイト＝物理]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=スターミー・ハカドッグ・ルカリオ・ガバイト。 高難度・多様性改訂では先発・breaker・pivot/support・aceの4機能を要求し、4体の既存枠を役割重複なしで再配列する。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0223固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0224,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; AI_FULL_SMART uses only disclosed battle state and normal switch/item logic.,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,This row is already the deterministic normal-battle path; no mechanic state is allocated.,"Expected-battle and legality cases verify no special activation, no locked item, and source-owned defeat/rematch cleanup.","Task01 selected NONE for this identity/map; tactical density comes from roles, fixed levels, legal items and AI rather than a special mechanic. VEGA_PHYSICAL_12_000 (G12/M0 object:3 @(1,27))のTOHOKU_GENERAL_MIXED。SINGLEの対処順として、先発[デカヌチャン＝タイプ一致運用切り札]→中核[カマスジョー＝高速]→切り札[チルタリス＝耐久]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=デカヌチャン・モトトカゲ・カマスジョー・チルタリス。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0224固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0225,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_GIMMICK; AI uses only visible battle state and ordinary switching/setup logic,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,Not applicable; ordinary party is the sole branch,ASSERT no Mega/Z/Dynamax/Terastal request is emitted,"VEGA_PHYSICAL_06_002 (G6/M2 object:0 @(6,4))のTOHOKU_GENERAL_MIXED。SINGLEの対処順として、先発[ハカドッグ＝物理切り札]→中核[ガバイト＝物理]→切り札[トゲキッス＝支援]の順で地域生態と固有の二つの勝ち筋を、先発・中核・切り札へ分ける。構成候補=ハカドッグ・ルカリオ・ガバイト・トゲキッス。 高難度・多様性改訂では先発・breaker・pivot/support・aceの4機能を要求し、4体の既存枠を役割重複なしで再配列する。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0225固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0226,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_GIMMICK; AI uses only visible battle state and ordinary switching/setup logic,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,Not applicable; ordinary party is the sole branch,ASSERT no Mega/Z/Dynamax/Terastal request is emitted,"VEGA_PHYSICAL_12_000 (G12/M0 object:5 @(47,11))のTOHOKU_GENERAL_PSYCHIC。SINGLEの対処順として、先発[メタング＝メタグロス予告]→中核[ゾロアーク＝イリュージョン]→切り札[クエスパトラ＝リーダー予告]の順で速度・場の操作と特殊攻撃を読みやすく連結し、完全予知AIへ依存しない。構成候補=メタング・フワライド・ゾロアーク・クエスパトラ。 高難度・多様性改訂では先発制御・物理/特殊の両打点・pivot・cleanerを含む最低4機能を要求し、source member 4体から5体へ拡張する追加枠は既存役割を複製しない。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0226固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0227,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_GIMMICK; AI uses only visible battle state and ordinary switching/setup logic,NONE_CURRENT_ABI,NO_SPECIAL_RUNTIME_REQUIRED,Not applicable; ordinary party is the sole branch,ASSERT no Mega/Z/Dynamax/Terastal request is emitted,"VEGA_PHYSICAL_06_002 (G6/M2 object:0 @(6,4))のTOHOKU_GENERAL_PSYCHIC。SINGLEの対処順として、先発[メタング＝メタグロス予告]→中核[フワライド＝高速化と道連れ]→切り札[ブリムオン＝反射とトリックルーム]の順で速度・場の操作と特殊攻撃を読みやすく連結し、完全予知AIへ依存しない。構成候補=メタング・ゾロアーク・フワライド・ブリムオン。 高難度・多様性改訂では先発・breaker・pivot/support・aceの4機能を要求し、4体の既存枠を役割重複なしで再配列する。同一species重複はidentity上不可欠な場合だけ、同一主typeは原則2体まで；type specialistはsecondary type・speed tier・攻撃面・support役を分散する。少なくとも独立した勝ち筋を2本持たせ、同一map隣接trainerとは先発＋aceの組合せを重複させない。primary gimmick=NONE。通常戦だけで二つの勝ち筋と交代圧力を成立させ、特殊道具を強さの代用品にしない。ENC_TOHOKU_REF_0227固有の順序・map文脈・二勝ち筋を他戦へ複製しない。"
ENC_TOHOKU_REF_0228,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0228: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_026 (G3/M26 object:7 @(40,8))のTOHOKU_BATTLE_SEARCHER_REMATCH_DH。DOUBLEの二体同時展開として、先発[ブロロン＝状態異常]→中核[ドガース＝積み解除]→切り札[ヒトデマン＝高速状態異常]の順で妨害と人工ポケモンを連携させ、全員を万能カバレッジにしない。構成候補=ブロロン・ツボツボ・ドガース・ヒトデマン。 高難度・多様性改訂では先発制御・物"
ENC_TOHOKU_REF_0229,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0229: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_026 (G3/M26 object:7 @(40,8))のTOHOKU_BATTLE_SEARCHER_REMATCH_DH。DOUBLEの二体同時展開として、先発[ポリゴン＝人工ポケモン]→中核[ドガース＝積み解除]→切り札[デルビル＝火傷と削り]の順で妨害と人工ポケモンを連携させ、全員を万能カバレッジにしない。構成候補=ポリゴン・ミニーブ・ドガース・デルビル。 高難度・多様性改訂では先発制御・物理"
ENC_TOHOKU_REF_0230,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0230: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_026 (G3/M26 object:2 @(36,4))のTOHOKU_BATTLE_SEARCHER_REMATCH_FISHER。SINGLEの対処順として、先発[ハリーセン＝威嚇と設置]→中核[メグロコ＝威嚇]→切り札[ファイマー＝ライバル御三家の中間エース]の順で水圧と状態異常を軸にしつつ、草・電気一択にならない副次打点を置く。構成候補=ハリーセン・チョンチー・メグロコ・ファイマー。 高難度・"
ENC_TOHOKU_REF_0231,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0231: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_03_026 (G3/M26 object:2 @(36,4))のTOHOKU_BATTLE_SEARCHER_REMATCH_FISHER。SINGLEの対処順として、先発[ハリーセン＝威嚇と設置]→中核[レクオレ＝ライバル御三家の中間エース]→切り札[モグリュー＝砂と除去]の順で水圧と状態異常を軸にしつつ、草・電気一択にならない副次打点を置く。構成候補=ハリーセン・チョンチー・レクオレ・モグリュー。 高難"
ENC_TOHOKU_REF_0232,NONE,0,ITEM_KEY_NONE,NONE,NO_SPECIAL_ACTIVATION; normal authored tactics only,FEATURE_STANDARD_TRAINER_BATTLE,STANDARD_RUNTIME,NONE_CURRENT_ABI; fixed-level authored party remains complete without mechanic,ENC_TOHOKU_REF_0232: verify no special activation and no state leakage,"Task01 primary_gimmick=NONE; VEGA_PHYSICAL_01_082 (G1/M82 object:1 @(13,15))のTOHOKU_GENERAL_DH。SINGLEの対処順として、先発[レアコイル＝電磁支援]→中核[ヒトデマン＝高速状態異常]→切り札[エアームド＝耐久物理エース]の順で妨害と人工ポケモンを連携させ、全員を万能カバレッジにしない。構成候補=レアコイル・ヒトデマン・エアームド。 高難度・多様性改訂では先発・breaker・pivot/suppo"
