battle_id,phase,category,trainer_name,location,battle_format,difficulty,party_slot,active_party_size,species,level,form,ability,nature,item,move1,move2,move3,move4,ev_profile,iv_floor,role,gimmick_user,implementation_note,gimmick_type,gimmick_trigger,ai_rank,trainer_items,reward,unlock_condition,source_url,design_note
GYM08_MEWTWO,本編・8個目,ジムリーダー,ミュウツー,ニューアイランドジム,シングル,高難度標準,3,6,フシギバナ,65,ミュウツー強化個体,ようりょくそ,ずぶとい,くろいヘドロ,ギガドレイン,ヘドロばくだん,だいちのちから,こうごうせい,HP252/防御160/特攻96,31,耐久と地面打点,no,,ダイマックス,リザードン初登場時。3ターン固定、ニューアイランド専用パワースポット,5,かいふくのくすり×2／なんでもなおし×1,ミラクバッジ／わざマシン50（だいばくはつ）,7個目バッジ取得後。D・Hビルの試作レイドでダイマックス機能を習得済み,https://w.atwiki.jp/altair1/pages/47.html,原作のボス専用強化個体5体を維持し、人工ポケモンのシルヴァディを追加。確率持ち物を撤廃し、専用会場のダイマックスで最終ジムらしさを出す。
GYM08_MEWTWO,本編・8個目,ジムリーダー,ミュウツー,ニューアイランドジム,シングル,高難度標準,4,6,カメックス,65,ミュウツー強化個体,メガランチャー,ひかえめ,とつげきチョッキ,みずのはどう,はどうだん,あくのはどう,れいとうビーム,HP192/特攻252/特防64,31,高耐久特殊砲台,no,,ダイマックス,リザードン初登場時。3ターン固定、ニューアイランド専用パワースポット,5,かいふくのくすり×2／なんでもなおし×1,ミラクバッジ／わざマシン50（だいばくはつ）,7個目バッジ取得後。D・Hビルの試作レイドでダイマックス機能を習得済み,https://w.atwiki.jp/altair1/pages/47.html,原作のボス専用強化個体5体を維持し、人工ポケモンのシルヴァディを追加。確率持ち物を撤廃し、専用会場のダイマックスで最終ジムらしさを出す。
GYM08_MEWTWO,本編・8個目,ジムリーダー,ミュウツー,ニューアイランドジム,シングル,高難度標準,5,6,シルヴァディ,66,,ARシステム,むじゃき,フェアリーメモリ,マルチアタック,10まんボルト,れいとうビーム,すてゼリフ,攻撃128/特攻128/素早さ252,31,人工ポケモンの可変対面操作,no,,ダイマックス,リザードン初登場時。3ターン固定、ニューアイランド専用パワースポット,5,かいふくのくすり×2／なんでもなおし×1,ミラクバッジ／わざマシン50（だいばくはつ）,7個目バッジ取得後。D・Hビルの試作レイドでダイマックス機能を習得済み,https://w.atwiki.jp/altair1/pages/47.html,原作のボス専用強化個体5体を維持し、人工ポケモンのシルヴァディを追加。確率持ち物を撤廃し、専用会場のダイマックスで最終ジムらしさを出す。
GYM08_MEWTWO,本編・8個目,ジムリーダー,ミュウツー,ニューアイランドジム,シングル,高難度標準,6,6,リザードン,67,ミュウツー強化個体,サンパワー,おくびょう,じゃくてんほけん,かえんほうしゃ,エアスラッシュ,りゅうのはどう,きあいだま,特攻252/素早さ252,31,ダイマックス最終エース,yes,,ダイマックス,リザードン初登場時。3ターン固定、ニューアイランド専用パワースポット,5,かいふくのくすり×2／なんでもなおし×1,ミラクバッジ／わざマシン50（だいばくはつ）,7個目バッジ取得後。D・Hビルの試作レイドでダイマックス機能を習得済み,https://w.atwiki.jp/altair1/pages/47.html,原作のボス専用強化個体5体を維持し、人工ポケモンのシルヴァディを追加。確率持ち物を撤廃し、専用会場のダイマックスで最終ジムらしさを出す。
TPL_S9_ACE,リーグ前,一般トレーナーテンプレート,エリートトレーナー,チャンピオンロード,シングル,高難度標準・一般,1,5,アーマーガア,68,,ミラーアーマー,しんちょう,たべのこし,ブレイブバード,ボディプレス,とんぼがえり,はねやすめ,HP252/特防180/防御76,31,受け,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,四天王前の構築確認。
TPL_S9_ACE,リーグ前,一般トレーナーテンプレート,エリートトレーナー,チャンピオンロード,シングル,高難度標準・一般,2,5,ガチグマ,69,,こんじょう,いじっぱり,かえんだま,からげんき,ぶちかまし,かみくだく,まもる,HP140/攻撃252/素早さ116,31,物理崩し,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,四天王前の構築確認。
TPL_S9_ACE,リーグ前,一般トレーナーテンプレート,エリートトレーナー,チャンピオンロード,シングル,高難度標準・一般,3,5,サーフゴー,69,,おうごんのからだ,おくびょう,こだわりスカーフ,ゴールドラッシュ,シャドーボール,きあいだま,トリック,特攻252/素早さ252,31,特殊,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,四天王前の構築確認。
TPL_S9_ACE,リーグ前,一般トレーナーテンプレート,エリートトレーナー,チャンピオンロード,シングル,高難度標準・一般,4,5,セグレイブ,70,,ねつこうかん,ようき,いかさまダイス,つららばり,きょけんとつげき,じしん,りゅうのまい,攻撃252/素早さ252,31,物理積み,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,四天王前の構築確認。
TPL_S9_ACE,リーグ前,一般トレーナーテンプレート,エリートトレーナー,チャンピオンロード,シングル,高難度標準・一般,5,5,ドラパルト,72,,すりぬけ,おくびょう,いのちのたま,りゅうせいぐん,シャドーボール,かえんほうしゃ,とんぼがえり,特攻252/素早さ252,31,切り札,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,四天王前の構築確認。
TPL_S9_DOUBLE,リーグ前,一般トレーナーテンプレート,エリートコンビ,チャンピオンロード分岐,ダブル,高難度標準・一般,1,5,イエッサン♀,69,,サイコメイカー,ずぶとい,オボンのみ,サイコキネシス,このゆびとまれ,てだすけ,まもる,HP252/防御252,31,支援,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,速度順を途中で反転するダブル。
TPL_S9_DOUBLE,リーグ前,一般トレーナーテンプレート,エリートコンビ,チャンピオンロード分岐,ダブル,高難度標準・一般,2,5,クエスパトラ,69,,かそく,ひかえめ,いのちのたま,ルミナコリジョン,マジカルシャイン,まもる,バトンタッチ,特攻252/素早さ252,31,特殊,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,速度順を途中で反転するダブル。
TPL_S9_DOUBLE,リーグ前,一般トレーナーテンプレート,エリートコンビ,チャンピオンロード分岐,ダブル,高難度標準・一般,3,5,ゴリランダー,70,,グラスメイカー,いじっぱり,とつげきチョッキ,グラススライダー,ウッドハンマー,ねこだまし,とんぼがえり,HP188/攻撃252/特防68,31,フィールド,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,速度順を途中で反転するダブル。
TPL_S9_DOUBLE,リーグ前,一般トレーナーテンプレート,エリートコンビ,チャンピオンロード分岐,ダブル,高難度標準・一般,4,5,ウインディ,70,,いかく,いじっぱり,オボンのみ,フレアドライブ,しんそく,バークアウト,まもる,HP120/攻撃252/素早さ136,31,威嚇,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,速度順を途中で反転するダブル。
TPL_S9_DOUBLE,リーグ前,一般トレーナーテンプレート,エリートコンビ,チャンピオンロード分岐,ダブル,高難度標準・一般,5,5,ブリムオン,72,,マジックミラー,れいせい,いのちのたま,サイコキネシス,マジカルシャイン,マジカルフレイム,トリックルーム,HP252/特攻252,31,低速切り札,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,速度順を途中で反転するダブル。
TPL_S9_RANGER,リーグ前,一般トレーナーテンプレート,ポケモンレンジャー,チャンピオンロード出口,シングル,高難度標準・一般,1,5,タイカイデン,68,,かちき,おくびょう,きあいのタスキ,ぼうふう,10まんボルト,ボルトチェンジ,おいかぜ,特攻252/素早さ252,31,速度,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,地域混成の最終一般戦。
TPL_S9_RANGER,リーグ前,一般トレーナーテンプレート,ポケモンレンジャー,チャンピオンロード出口,シングル,高難度標準・一般,2,5,パーモット,69,,てつのこぶし,ようき,パンチグローブ,でんこうそうげき,インファイト,れいとうパンチ,マッハパンチ,攻撃252/素早さ252,31,物理,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,地域混成の最終一般戦。
TPL_S9_RANGER,リーグ前,一般トレーナーテンプレート,ポケモンレンジャー,チャンピオンロード出口,シングル,高難度標準・一般,3,5,ドオー,69,,ちょすい,しんちょう,たべのこし,じしん,どくどく,じこさいせい,くろいきり,HP252/特防252,31,水受け,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,地域混成の最終一般戦。
TPL_S9_RANGER,リーグ前,一般トレーナーテンプレート,ポケモンレンジャー,チャンピオンロード出口,シングル,高難度標準・一般,4,5,カラミンゴ,70,,きもったま,ようき,いのちのたま,ブレイブバード,インファイト,じごくづき,はねやすめ,攻撃252/素早さ252,31,高速,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,地域混成の最終一般戦。
TPL_S9_RANGER,リーグ前,一般トレーナーテンプレート,ポケモンレンジャー,チャンピオンロード出口,シングル,高難度標準・一般,5,5,イルカマン,72,,マイティチェンジ,いじっぱり,こだわりハチマキ,ジェットパンチ,ウェーブタックル,インファイト,クイックターン,攻撃252/素早さ252,31,切り札,no,,なし,,5,かいふくのくすり×1,賞金最高,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,地域混成の最終一般戦。
TPL_S9_VETERAN_MEGA,リーグ前,認定トレーナーテンプレート,ベテラントレーナー,チャンピオンロード上層,シングル,高難度標準・一般,1,5,カバルドン,68,,すなおこし,わんぱく,さらさらいわ,じしん,ステルスロック,あくび,なまける,HP252/防御252,31,砂,no,,メガシンカ,ボーマンダ登場時に即時,5,かいふくのくすり×1,交流BP8,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,メガ相手への最終予行演習。
TPL_S9_VETERAN_MEGA,リーグ前,認定トレーナーテンプレート,ベテラントレーナー,チャンピオンロード上層,シングル,高難度標準・一般,2,5,ドリュウズ,69,,すなかき,いじっぱり,いのちのたま,じしん,アイアンヘッド,いわなだれ,つるぎのまい,攻撃252/素早さ252,31,砂物理,no,,メガシンカ,ボーマンダ登場時に即時,5,かいふくのくすり×1,交流BP8,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,メガ相手への最終予行演習。
TPL_S9_VETERAN_MEGA,リーグ前,認定トレーナーテンプレート,ベテラントレーナー,チャンピオンロード上層,シングル,高難度標準・一般,3,5,ウォッシュロトム,69,,ふゆう,ずぶとい,オボンのみ,ハイドロポンプ,ボルトチェンジ,おにび,いたみわけ,HP252/防御252,31,対面操作,no,,メガシンカ,ボーマンダ登場時に即時,5,かいふくのくすり×1,交流BP8,8個目バッジ後,https://w.atwiki.jp/altair1/pages/39.html,メガ相手への最終予行演習。
